model,dataset,setting,table_target,source_score,provenance_status,source_group,metric_path,judge_or_eval,recommended_release_entry,source_equivalent_legacy_entry,note
MiniCPM-V,MathVision,I-I-Q,41.35,41.348684210526315,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_image_text/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,MathVision,I-Q,40.95,40.95394736842105,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,MathVision,I-Q-I,40.62,40.625,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text_image/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,MathVision,I-Q-I-Q,40.59,40.5921052631579,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text_image_text/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,MathVision,I-Q-Q,39.67,39.671052631578945,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text_text/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,MathVision,Q-I,40.33,40.328947368421055,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/text_image/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,OCRBench,I-I-Q,82.5,82.5,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/image_image_text/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-V,OCRBench,I-Q,82.4,82.4,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/image_text/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-V,OCRBench,I-Q-I,82.3,82.3,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/image_text_image/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-V,OCRBench,I-Q-I-Q,81.6,81.6,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/image_text_image_text/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-V,OCRBench,I-Q-Q,81.9,81.9,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/image_text_text/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-V,OCRBench,Q-I,82.1,82.1,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/text_image/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-V,SEEDBench2_Plus,I-I-Q,69.35,69.34563021519543,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/image_image_text/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_SEEDBench2_Plus_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-V,SEEDBench2_Plus,I-Q,69.21,69.21387790953008,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/image_text/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_SEEDBench2_Plus_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-V,SEEDBench2_Plus,I-Q-I,69.3,69.30171277997364,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text_image/zoom_1p5_uncropped/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_SEEDBench2_Plus_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,SEEDBench2_Plus,I-Q-I-Q,69.26,69.25779534475187,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text_image_text/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_SEEDBench2_Plus_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,SEEDBench2_Plus,I-Q-Q,69.26,69.25779534475187,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text_text/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_SEEDBench2_Plus_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,SEEDBench2_Plus,Q-I,69.35,69.34563021519543,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/text_image/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_SEEDBench2_Plus_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-V,VisualPuzzles,I-I-Q,21.92,21.91780821917808,exact_or_rounding,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420/default/image_image_text/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_visualpuzzles_all_replay_eval_realign_20260420.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,VisualPuzzles,I-Q,20.98,20.976027397260275,exact_or_rounding,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420/default/image_text/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_visualpuzzles_all_replay_eval_realign_20260420.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,VisualPuzzles,I-Q-I,21.15,21.147260273972606,exact_or_rounding,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420/default/image_text_image/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_visualpuzzles_all_replay_eval_realign_20260420.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,VisualPuzzles,I-Q-I-Q,21.83,21.83219178082192,exact_or_rounding,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420/default/image_text_image_text/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_visualpuzzles_all_replay_eval_realign_20260420.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,VisualPuzzles,I-Q-Q,20.72,20.71917808219178,exact_or_rounding,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420/default/image_text_text/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_visualpuzzles_all_replay_eval_realign_20260420.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,VisualPuzzles,Q-I,21.23,21.232876712328768,exact_or_rounding,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420,runs/minicpm_visualpuzzles_all_replay_eval_realign_20260420/default/text_image/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_visualpuzzles_all_replay_eval_realign_20260420.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-V,WeMath,I-I-Q,5.05,5.05,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_image_text/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
MiniCPM-V,WeMath,I-Q,4.67,4.67,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
MiniCPM-V,WeMath,I-Q-I,6.38,6.38,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
MiniCPM-V,WeMath,I-Q-I-Q,5.24,5.24,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image_text/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
MiniCPM-V,WeMath,I-Q-Q,5.62,5.62,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_text/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
MiniCPM-V,WeMath,Q-I,5.43,5.43,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/text_image/baseline/minicpm_v_45/MiniCPM-V-4_5-Replay/MiniCPM-V-4_5-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
MiniCPM-o,AI2D_TEST,I-I-Q,82.51,82.51295336787565,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_image_text/baseline/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-o,AI2D_TEST,I-Q,82.45,82.44818652849742,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/image_text/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-o,AI2D_TEST,I-Q-I,82.48,82.48056994818653,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text_image/zoom_1p5_uncropped/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-o,AI2D_TEST,I-Q-I-Q,82.55,82.54533678756476,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/image_text_image_text/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-o,AI2D_TEST,I-Q-Q,82.45,82.44818652849742,exact_or_rounding,runs/infer_only/20260317,runs/infer_only/20260317/minicpm_default_all_modes/default/image_text_text/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_minicpm_default_infer_only_fresh_20260317.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,bash scripts/run_minicpm_remaining_balanced_node0_20260317.sh and bash scripts/run_minicpm_remaining_balanced_node1_20260317.sh,deep_score_scan_exact
MiniCPM-o,AI2D_TEST,Q-I,82.45,82.44818652849742,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/text_image/baseline/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-o,DynaMath,I-I-Q,63.21,63.21357285429142,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_image_text/baseline/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-o,DynaMath,I-Q,63.27,63.27345309381237,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text/baseline/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-o,DynaMath,I-Q-I,63.59,63.59281437125749,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text_image/mask10_white/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-o,DynaMath,I-Q-I-Q,63.77,63.772455089820355,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text_image_text/baseline/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
MiniCPM-o,DynaMath,I-Q-Q,63.33,63.33333333333333,exact_or_rounding,runs/by_setting_qwen25vl7b_minicpm45_table_20260406,runs/by_setting_qwen25vl7b_minicpm45_table_20260406/default/image_text_text/baseline/minicpm_o_45/MiniCPM-o-4_5-Replay/MiniCPM-o-4_5-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl7b_minicpm45_table_20260406.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
